 CERN Personnel
 Category       Division        Flag        Age        Service        Children        Grade        Step        Nation        HrPerWeek        Cost
 211 5 7 41 1 0 10 3 8 40 10139 
 304 7 13 41 10 0 8 1 7 40 6616 
 208 2 13 36 10 3 10 2 7 40 9845 
 214 2 8 36 10 0 10 1 4 20 4521 
 208 2 15 34 10 2 10 1 2 40 10273 
 304 9 13 45 11 2 7 3 7 40 6436 
 204 9 15 37 10 3 10 5 7 40 11259 
 300 7 15 38 10 2 7 2 7 40 6907 
 214 2 31 38 10 2 10 1 2 40 10273 
 361 9 9 37 11 0 7 4 7 40 5807 
 562 4 8 32 10 0 6 6 7 40 5292 
 102 3 7 56 7 1 13 10 7 40 17246 
 560 5 15 35 10 2 5 7 7 40 6305 
 301 4 13 42 10 0 8 2 7 40 6736 
 565 2 12 42 11 1 6 6 3 40 5771 
 208 2 15 39 10 2 11 1 3 40 11929 
 202 10 15 38 10 1 10 3 8 40 10390 
 565 2 12 49 10 1 5 10 3 20 3206 
 214 10 3 34 3 0 9 3 4 40 8283 
 560 8 29 34 10 1 6 7 3 40 5862 
 341 7 15 33 8 0 7 6 7 40 6820 
 441 10 15 42 10 0 6 6 7 40 6093 
 304 5 15 39 10 2 7 6 7 40 7322 
 510 1 15 39 10 3 9 2 8 40 9298 
 543 7 30 35 10 1 6 7 7 40 6434 
 497 11 13 34 10 2 4 10 7 40 5676 
 562 1 12 33 10 1 6 7 7 40 5862 
 309 13 8 51 10 0 7 5 15 40 5909 
 418 9 15 43 10 3 5 10 7 40 6801 
 505 12 7 47 4 2 10 1 8 40 10273 
 560 11 12 39 10 2 5 10 7 40 5977 
 301 10 13 36 10 2 7 7 7 40 6841 
 318 7 13 40 10 2 7 6 3 40 6740 
 441 10 15 37 10 1 6 8 7 40 6524 
 530 6 12 32 10 1 6 7 7 30 4569 
 543 13 8 46 10 0 6 9 14 24 3426 
 304 7 15 46 10 1 8 3 7 40 7749 
 412 4 13 38 10 1 6 10 7 40 6133 
 424 4 13 40 10 2 6 10 7 40 6384 
 211 4 7 38 5 2 10 2 4 40 10457 
 211 4 3 38 5 0 9 7 8 40 8881 
 536 8 14 46 10 1 7 5 7 20 3836 
 201 4 7 43 1 1 9 6 10 40 9409 
 304 9 15 45 10 2 7 2 7 40 6907 
 211 5 15 39 7 2 10 2 10 40 10457 
 102 5 3 34 2 0 10 0 4 40 9152 
 200 11 31 40 9 0 10 3 7 40 10139 
 102 5 5 43 3 2 10 2 7 40 9594 
 507 8 6 45 2 2 8 11 7 10 3036 
 102 5 15 41 9 2 11 3 3 40 12356 
 102 5 2 38 6 0 10 2 1 40 9511 
 211 4 15 42 9 1 10 6 4 40 10940 
 304 10 15 36 9 1 7 7 3 40 7182 
 304 10 13 37 9 1 7 7 7 40 6590 
 214 2 15 35 9 0 10 0 10 40 9587 
 211 9 15 35 9 1 10 1 8 40 10022 
 504 1 7 37 2 3 8 9 8 40 9039 
 214 2 15 34 8 0 9 4 8 40 8852 
 103 12 15 44 8 2 12 2 10 40 13400 
 211 5 7 33 3 2 9 3 2 40 9201 
 510 1 15 47 7 2 10 1 7 40 10273 
 102 5 3 43 0 0 10 3 7 40 9691 
 204 7 11 36 9 0 9 6 10 40 8732 
 102 5 7 36 5 2 10 0 4 40 10089 
 530 1 9 48 9 0 6 9 7 40 5563 
 211 4 15 36 5 2 10 3 4 40 10641 
 464 11 13 41 9 1 6 6 7 40 5771 
 102 5 7 33 6 1 9 4 8 40 9103 
 211 5 6 38 2 2 10 0 15 40 10089 
 211 9 13 44 9 1 10 2 3 40 9343 
 102 5 7 33 5 1 10 0 11 40 9838 
 562 12 12 30 9 1 6 3 7 40 5501 
 565 2 14 45 9 0 5 9 3 40 5966 
 214 2 7 32 2 1 8 6 2 40 8143 
 560 11 12 42 8 2 5 5 3 32 4639 
 562 1 4 29 8 1 5 4 7 20 2951 
 560 1 12 30 9 2 5 6 3 20 3287 
 402 5 13 30 9 2 5 6 7 40 5650 
 566 5 15 33 8 3 6 1 7 40 6395 
 211 4 0 31 3 0 9 1 11 20 3868 
 211 4 15 34 6 1 10 0 10 40 9838 
 204 9 15 40 10 2 10 2 8 40 10457 
 315 13 13 40 9 1 6 5 7 40 5681 
 365 2 15 34 8 3 7 1 8 40 7057 
 566 11 13 30 9 0 4 5 7 40 4777 
 361 9 11 36 9 0 7 5 10 40 6338 
 405 7 15 35 8 0 5 6 7 40 5721 
 304 4 13 34 9 0 6 7 7 40 5611 
 424 4 9 31 8 0 6 4 3 40 5112 
 304 5 11 34 8 0 7 6 11 40 6447 
 211 7 15 34 8 2 10 0 8 40 10089 
 403 11 11 30 9 0 5 6 7 40 5350 
 341 7 9 30 8 0 7 2 10 40 5605 
 304 9 15 35 9 0 7 1 7 40 6304 
 304 9 15 36 8 1 7 6 11 40 7071 
 564 11 9 31 8 0 4 5 7 40 4549 
 463 11 15 42 8 0 5 7 7 40 5803 
 211 4 7 32 1 2 9 3 10 40 9201 
 211 4 15 42 8 4 11 0 4 40 12218 
 361 9 11 35 8 0 7 5 7 40 6338 
 304 9 15 39 8 3 8 0 7 40 7858 
 304 9 9 32 8 0 7 5 7 40 5909 
 211 4 15 43 4 1 10 7 4 40 11124 
 562 4 12 38 8 1 5 7 7 36 5001 
 530 8 14 48 8 2 6 8 11 40 6775 
 415 13 15 34 8 1 5 4 7 40 5808 
 415 13 15 34 8 2 5 6 7 40 6223 
 415 13 15 42 8 3 5 6 7 40 6474 
 415 13 13 42 8 2 5 5 7 40 5569 
 415 13 9 36 8 0 5 6 7 40 4920 
 415 13 15 44 8 2 5 5 7 40 6141 
 415 13 13 42 8 1 5 6 7 40 5399 
 415 13 13 34 8 2 5 6 7 40 5650 
 402 5 9 38 8 0 6 6 7 40 5292 
 419 11 13 36 8 3 5 7 7 40 5983 
 211 4 13 40 8 3 10 4 3 40 10179 
 405 11 29 33 8 3 6 4 7 40 6093 
 304 5 11 32 8 0 7 4 11 40 6237 
 304 2 15 37 8 1 8 2 2 40 7618 
 302 11 13 41 8 1 7 0 7 40 5881 
 300 11 13 37 8 1 6 6 7 40 5771 
 300 11 11 38 8 0 7 2 7 40 6034 
 405 11 15 39 8 2 6 4 7 40 6415 
 560 9 8 42 8 0 5 5 7 36 4374 
 208 9 15 40 8 4 10 2 7 40 10959 
 415 13 15 38 8 2 5 6 7 40 6223 
 415 13 15 36 8 2 5 5 7 40 6141 
 415 13 15 32 8 1 5 6 7 40 5972 
 415 13 13 29 8 3 5 5 7 40 5820 
 415 13 15 36 8 1 5 5 7 40 5890 
 415 13 15 43 8 1 5 5 7 40 5890 
 415 13 15 41 8 1 5 5 7 40 5890 
 415 13 15 44 8 3 5 5 7 40 6392 
 415 13 15 46 8 1 5 6 7 40 5972 
 415 13 11 34 8 0 5 6 7 40 5350 
 415 13 15 36 8 3 5 5 7 40 6392 
 415 13 15 36 8 2 5 5 7 40 6141 
 415 13 15 35 8 1 5 5 7 40 5890 
 415 13 15 37 8 1 5 5 7 40 5890 
 304 11 13 37 8 2 6 6 7 40 6022 
 208 9 15 39 5 1 10 1 8 40 10022 
 432 1 12 28 8 1 5 5 3 40 5318 
 415 13 15 37 8 2 5 5 7 40 6141 
 415 13 29 33 8 2 5 5 7 40 5569 
 415 13 15 37 8 3 5 4 7 40 6310 
 415 13 13 33 8 2 5 5 7 40 5569 
 415 13 15 42 8 2 5 5 7 40 6141 
 415 13 15 33 8 1 5 5 7 40 5890 
 415 13 15 40 8 4 5 5 7 40 6643 
 362 10 13 30 8 0 7 2 7 40 5833 
 500 1 15 45 8 2 13 7 11 40 16588 
 211 4 3 34 3 0 8 8 11 40 7752 
 543 9 12 46 8 0 6 5 7 40 5430 
 400 7 13 46 8 0 6 4 7 40 5340 
 211 5 7 40 7 3 10 3 4 40 10892 
 102 5 7 31 3 1 9 3 10 40 8950 
 464 11 13 33 8 1 6 4 7 40 5591 
 510 1 11 39 8 0 9 2 8 40 8133 
 510 1 14 32 8 0 9 1 8 40 8392 
 530 6 10 32 8 0 5 7 7 40 5432 
 543 12 14 32 8 1 6 6 8 40 6344 
 402 7 9 40 8 0 6 3 7 40 5022 
 424 7 13 33 8 1 5 4 7 40 5236 
 200 10 15 57 17 1 12 13 7 40 15832 
 214 2 15 45 14 2 12 3 10 40 13643 
 211 10 15 51 19 2 12 9 8 40 15104 
 304 10 15 42 13 2 8 5 10 40 8263 
 216 10 8 42 17 0 10 2 2 40 8864 
 201 4 15 64 18 0 11 13 7 40 15340 
 304 9 15 44 18 2 9 5 10 40 9507 
 204 10 15 47 15 2 10 0 10 40 10089 
 400 13 15 41 18 1 7 10 4 40 7516 
 211 13 15 47 16 2 12 9 8 40 15104 
 301 5 15 53 14 1 7 13 4 40 7850 
 211 4 15 48 11 2 12 2 4 40 13400 
 214 2 11 49 18 0 12 5 8 40 13101 
 102 5 11 49 16 0 12 9 7 40 14055 
 102 5 15 51 17 3 12 9 4 40 15355 
 216 7 8 43 17 0 10 5 8 40 9366 
 102 5 15 54 15 2 13 10 10 40 17497 
 211 13 14 44 17 1 10 8 10 40 11307 
 211 2 15 44 14 0 11 2 8 40 11641 
 211 9 15 51 18 1 12 13 8 40 15832 
 214 2 15 42 17 3 11 1 11 40 12180 
 216 2 15 54 15 2 11 5 7 40 12783 
 214 2 15 46 12 1 11 4 10 40 12319 
 218 13 15 49 16 0 11 8 7 40 12922 
 211 9 15 51 17 3 11 10 1 40 14102 
 211 5 15 49 17 0 11 9 2 40 13135 
 530 5 14 46 16 1 7 8 7 40 7294 
 504 1 13 61 17 2 8 13 3 40 8554 
 211 5 15 47 17 3 12 2 1 40 13651 
 200 4 15 50 17 4 11 4 7 40 13072 
 214 2 15 42 15 2 10 3 8 40 10641 
 214 2 15 46 16 3 10 7 4 40 11626 
 211 4 15 43 14 2 11 1 14 40 11929 
 211 10 15 45 16 3 11 2 4 40 12394 
 211 5 15 45 16 0 11 3 10 40 11854 
 200 9 14 38 6 2 10 0 14 40 10089 
 102 5 1 40 0 0 11 0 7 40 10011 
 211 7 13 39 8 2 10 3 3 40 9761 
 543 7 14 29 8 1 6 2 8 40 5983 
 208 5 15 37 7 1 9 3 14 40 8950 
 214 2 15 34 7 0 10 1 11 40 9771 
 200 7 15 42 7 2 10 3 8 40 10641 
 561 7 13 29 8 2 4 4 7 40 5200 
 498 11 13 34 8 1 4 6 7 40 5108 
 409 11 13 31 8 1 6 3 7 40 5501 
 409 11 15 41 8 2 6 3 7 40 6324 
 498 11 13 34 8 2 4 6 7 40 5359 
 102 5 7 50 1 3 12 7 4 40 14867 
 405 7 1 30 7 0 5 6 7 40 4920 
 211 9 3 31 5 0 9 2 8 40 8133 
 462 11 13 39 13 2 6 2 7 40 5661 
 102 5 3 32 0 0 9 3 4 40 8283 
 562 1 0 33 7 0 4 7 7 20 2447 
 500 3 15 51 12 1 12 7 3 40 14365 
 499 4 0 39 7 0 4 7 7 20 2447 
 208 2 11 32 7 0 10 0 8 40 9152 
 303 7 13 36 7 2 8 0 10 40 6999 
 304 2 12 33 7 1 7 4 7 40 6286 
 211 4 2 34 1 0 9 6 10 40 8732 
 419 2 15 30 7 2 6 2 7 40 6234 
 304 9 13 31 7 1 7 4 3 40 6286 
 362 10 15 31 7 0 6 7 11 40 6183 
 211 10 7 32 2 1 9 1 11 40 8643 
 304 5 15 31 7 1 7 3 11 40 6758 
 214 2 7 30 4 1 9 3 8 40 8950 
 419 11 11 42 7 0 5 5 7 40 5268 
 400 11 13 34 7 2 6 1 7 40 5571 
 405 11 15 37 7 2 6 1 7 40 6144 
 319 11 9 40 7 0 6 5 7 40 5202 
 400 5 13 40 7 2 6 2 7 40 5661 
 462 7 15 32 7 0 5 5 7 40 5639 
 304 9 15 38 7 3 7 5 2 40 7462 
 564 11 13 33 7 1 3 7 7 40 4858 
 304 2 14 28 7 1 6 6 7 20 3516 
 304 9 15 34 7 1 7 5 8 40 6960 
 302 11 15 30 7 1 6 5 7 40 6254 
 433 1 12 33 7 1 5 4 7 40 5236 
 415 13 15 34 7 2 5 4 7 40 6059 
 510 1 15 38 7 2 9 1 7 40 8894 
 501 1 15 54 7 2 10 7 4 40 11375 
 532 6 12 37 7 0 6 2 7 40 5159 
 560 6 8 42 7 0 5 5 7 40 4839 
 102 5 3 36 1 0 9 6 4 40 8732 
 304 9 13 37 7 2 8 0 7 40 6999 
 204 9 7 38 7 3 10 3 4 40 10892 
 214 2 7 30 4 2 9 2 10 40 9047 
 208 2 8 31 7 0 9 2 7 40 7580 
 103 12 7 48 2 2 12 6 10 40 14372 
 503 1 15 41 8 2 10 4 3 40 10824 
 409 11 15 31 7 0 6 1 7 40 5642 
 102 5 7 37 0 2 9 6 4 40 9660 
 214 2 3 29 0 0 8 4 6 40 7238 
 361 10 11 34 6 0 7 2 12 40 6034 
 102 5 15 44 6 0 11 5 4 40 12281 
 361 9 11 33 6 0 7 4 14 40 6237 
 208 7 6 30 6 0 9 0 8 40 8240 
 405 11 5 30 7 2 5 4 10 40 5487 
 211 10 7 31 6 0 9 2 8 40 8545 
 300 7 5 31 6 1 7 2 10 40 6084 
 211 4 3 32 0 0 8 5 4 40 7366 
 318 7 15 38 6 1 7 4 10 40 6859 
 200 13 15 43 6 1 10 4 2 40 10573 
 200 13 15 53 6 1 11 4 2 40 12319 
 361 9 15 35 6 1 7 4 2 40 6859 
 304 2 3 28 6 0 6 2 2 40 5361 
 102 5 15 41 5 2 11 2 8 40 12143 
 214 2 7 31 4 2 9 2 10 40 9047 
 301 7 1 30 5 0 6 4 7 40 5112 
 214 2 7 31 4 0 8 5 10 40 7761 
 208 10 7 36 5 3 9 5 1 40 9758 
 543 7 0 30 6 0 5 3 7 40 4675 
 543 10 2 30 6 0 6 2 8 40 5361 
 204 9 3 30 6 0 9 2 8 40 8133 
 207 7 11 44 5 0 11 0 7 40 10742 
 402 10 15 39 5 1 5 5 7 40 5890 
 303 10 13 40 6 2 7 5 3 40 6639 
 361 9 7 31 5 1 7 3 8 40 6758 
 361 9 11 33 5 0 7 3 8 40 6135 
 103 12 7 42 5 3 12 0 7 40 13165 
 361 9 15 32 5 2 7 3 7 40 7009 
 308 10 7 30 5 1 7 2 2 40 6656 
 304 10 15 33 5 2 7 3 7 40 7009 
 409 11 5 31 5 2 5 4 7 40 5487 
 211 9 7 28 5 2 9 2 8 40 9047 
 361 9 13 35 5 2 7 3 2 40 6436 
 511 2 7 30 5 0 9 2 2 40 8545 
 102 5 7 36 5 5 10 1 7 40 11026 
 530 6 8 33 5 0 5 5 7 40 4839 
 530 6 2 26 5 0 5 4 8 40 5186 
 511 2 15 33 5 2 9 3 11 40 9201 
 208 2 7 30 5 1 9 2 2 40 8796 
 216 2 15 33 6 0 9 3 4 40 8699 
 304 5 3 29 5 0 7 0 5 40 5831 
 211 10 15 34 5 0 10 1 2 40 9771 
 361 10 3 29 5 0 7 1 10 40 5933 
 211 7 7 33 5 0 9 3 1 40 8699 
 409 11 7 27 5 0 5 3 8 40 5476 
 211 7 7 31 5 0 9 3 10 40 8699 
 202 7 15 32 5 0 9 3 8 40 8699 
 304 9 1 30 5 0 7 2 4 40 5605 
 304 9 7 30 5 0 7 3 8 40 6507 
 361 9 1 29 5 0 7 2 10 40 5605 
 201 13 15 32 5 1 9 3 10 40 8950 
 211 4 7 41 1 1 11 1 11 40 11678 
 530 2 4 27 5 1 6 2 7 40 5410 
 211 9 3 29 5 0 9 2 2 40 8133 
 402 5 17 30 5 0 5 4 7 40 4757 
 208 10 11 33 5 0 9 3 12 40 8283 
 304 9 5 31 5 2 7 2 10 40 6335 
 415 13 15 42 5 3 5 4 7 40 6310 
 415 13 15 34 5 1 5 3 7 40 5727 
 415 13 13 32 5 2 5 3 7 40 5405 
 415 13 15 39 5 3 5 3 7 40 6229 
 214 2 15 33 5 0 9 3 8 40 8699 
 208 2 15 33 5 1 9 1 8 40 8643 
 304 9 7 30 5 2 7 2 2 40 6907 
 415 13 13 47 5 1 5 4 7 40 5236 
 402 9 5 31 5 2 5 5 7 40 5569 
 362 10 7 30 5 0 7 1 1 40 6304 
 560 12 4 30 5 2 4 5 3 40 5279 
 562 1 0 34 5 0 5 2 7 40 4593 
 315 13 7 32 5 2 7 2 2 40 6907 
 343 7 7 30 5 2 7 2 2 40 6907 
 511 11 11 33 5 0 9 2 7 40 8133 
 424 7 5 28 5 0 5 4 6 40 4985 
 419 11 5 32 5 1 5 3 7 40 5154 
 208 9 3 34 5 0 9 2 10 40 8133 
 402 5 7 31 5 3 5 7 8 40 6556 
 562 1 6 26 5 0 5 4 8 40 5557 
 402 4 5 29 5 1 5 7 3 40 5481 
 302 11 5 28 5 1 6 3 7 40 5501 
 301 11 3 26 5 0 6 1 8 40 5270 
 304 10 13 33 7 3 7 2 3 40 6586 
 102 5 3 35 5 0 10 0 4 40 9152 
 560 1 8 49 5 0 5 7 3 40 5002 
 211 4 15 41 5 0 10 7 4 40 10873 
 304 9 7 27 5 1 7 2 11 40 6656 
 200 7 7 31 5 3 9 1 8 40 9145 
 302 7 7 29 5 1 7 2 2 40 6656 
 304 10 7 32 5 2 7 1 11 40 6806 
 304 10 7 31 5 0 7 2 11 40 6405 
 308 10 7 28 5 0 7 2 14 40 6405 
 361 9 3 29 5 0 7 2 5 40 6034 
 441 4 1 31 5 0 5 4 6 40 4757 
 317 4 13 34 5 2 7 3 7 40 6436 
 102 5 3 32 2 0 10 0 15 40 9152 
 202 7 7 33 5 2 8 4 4 40 8132 
 304 7 3 30 5 0 7 2 10 40 6034 
 300 10 7 29 5 0 7 1 10 40 6304 
 543 13 0 23 5 0 5 1 8 40 4512 
 208 10 3 28 5 0 8 4 8 40 7238 
 204 5 15 32 5 0 9 1 10 40 8392 
 201 7 3 30 5 0 9 1 10 40 7984 
 201 7 11 32 5 0 9 0 8 40 7834 
 365 2 3 31 5 0 6 2 14 40 5361 
 319 11 7 30 5 2 7 2 2 40 6907 
 560 1 0 24 5 0 5 1 7 40 4512 
 560 8 4 23 5 0 5 2 3 40 4821 
 102 5 7 34 5 2 9 3 4 40 9201 
 304 10 3 30 5 0 7 2 11 40 6034 
 311 11 29 33 5 1 7 3 7 40 6185 
 415 13 3 26 4 0 5 1 5 40 4941 
 102 5 3 33 1 0 9 4 6 40 8433 
 208 2 3 25 2 0 8 2 8 40 6981 
 103 12 7 34 0 0 9 6 11 40 9158 
 211 4 7 40 0 3 9 10 6 40 10523 
 211 10 7 37 5 0 10 0 4 40 9587 
 405 11 1 28 5 0 5 2 7 40 4593 
 208 2 3 27 1 0 8 2 10 40 6981 
 214 2 7 39 2 3 10 0 8 40 10340 
 202 9 3 29 4 0 9 1 2 40 7984 
 304 9 3 29 4 0 7 2 10 40 6034 
 301 4 3 30 5 0 6 4 8 40 5541 
 304 4 3 29 5 0 7 1 11 40 5933 
 405 11 3 27 4 0 5 2 3 40 5023 
 300 7 15 39 5 2 7 2 7 40 6907 
 300 7 13 33 5 0 7 2 7 40 5833 
 304 7 7 28 4 1 7 2 10 40 6656 
 424 5 3 29 5 0 5 3 7 40 5104 
 214 2 3 34 4 0 9 3 8 40 8283 
 340 7 1 27 5 0 7 0 6 40 5402 
 315 13 3 26 5 0 7 0 8 40 5831 
 504 1 7 44 4 2 10 4 4 40 10824 
 418 9 7 45 5 2 6 6 7 40 6595 
 543 3 2 29 4 0 5 4 4 40 5186 
 304 10 7 32 4 1 7 2 11 40 6656 
 419 11 7 33 4 3 5 6 7 40 6474 
 302 9 7 27 4 1 7 1 8 40 6555 
 560 7 5 41 4 1 4 7 7 40 5187 
 361 9 7 28 4 1 7 2 7 40 6656 
 402 7 3 28 4 0 5 4 6 40 5186 
 510 1 3 50 4 0 10 8 8 40 10588 
 464 11 7 30 4 2 5 3 7 40 5978 
 300 11 2 28 4 0 6 1 7 40 5270 
 304 4 1 28 4 0 7 1 7 40 5503 
 102 5 7 36 3 3 10 1 4 40 10524 
 304 10 7 29 4 2 7 1 8 40 6806 
 304 10 5 30 4 0 7 2 10 40 5833 
 208 2 7 33 4 1 9 1 14 40 8643 
 208 2 3 32 4 0 9 2 2 40 8133 
 208 9 7 30 4 2 9 0 7 40 8742 
 308 7 7 31 4 0 7 2 5 40 6405 
 308 13 3 32 4 0 6 6 7 20 2965 
 214 10 3 32 1 0 9 2 10 40 8133 
 202 11 7 32 4 0 9 2 10 40 8545 
 103 12 7 36 4 2 10 0 6 40 10089 
 208 2 7 29 4 0 8 3 2 40 7498 
 204 4 7 32 4 2 9 1 5 40 8894 
 509 8 6 38 4 2 9 0 7 40 8742 
 207 7 3 29 1 0 8 3 7 40 7110 
 317 7 5 38 4 2 7 1 7 40 6233 
 543 9 6 25 4 0 6 1 3 40 5642 
 208 9 3 32 4 0 9 2 7 40 8133 
 304 7 7 31 4 2 7 0 5 40 6705 
 204 10 3 30 4 0 9 4 2 40 8433 
 202 10 7 35 4 0 9 4 5 40 8852 
 361 9 7 31 4 2 7 1 6 40 6806 
 304 7 5 30 5 1 7 1 3 40 5982 
 214 2 3 26 1 0 8 3 8 40 7110 
 103 12 7 36 4 1 10 3 10 40 10390 
 208 2 3 29 2 0 8 3 5 40 7110 
 202 7 3 35 4 0 9 1 5 40 7984 
 417 7 5 31 4 0 5 6 7 40 5148 
 415 13 7 31 4 3 5 2 11 40 6147 
 208 2 6 27 4 0 9 0 7 40 8240 
 103 12 3 35 3 0 10 0 11 40 9152 
 462 7 7 28 4 2 5 4 7 40 6059 
 300 7 1 31 4 0 7 1 3 40 5503 
 102 5 7 39 2 0 10 3 4 40 10139 
 200 10 7 35 3 2 9 5 7 40 9507 
 304 10 3 30 4 0 7 1 2 40 5933 
 361 9 23 29 3 1 7 1 7 40 6555 
 361 9 7 28 3 1 7 0 7 40 6454 
 211 4 7 31 1 0 9 3 7 40 8699 
 560 6 0 23 3 0 5 0 7 40 4430 
 409 11 3 28 3 0 5 1 7 40 4941 
 504 1 3 30 3 0 8 3 8 40 7110 
 301 11 1 26 3 0 6 0 7 40 4751 
 502 6 7 31 3 0 9 0 2 40 8240 
 502 6 7 28 3 1 8 3 2 40 7749 
 208 2 2 31 3 0 9 1 8 40 7984 
 208 2 3 28 3 0 9 0 7 40 7834 
 211 10 5 32 3 1 9 1 3 40 7920 
 211 4 7 33 3 2 9 3 6 40 9201 
 302 11 7 30 3 1 7 1 2 40 6555 
 303 7 7 29 3 0 6 2 7 40 5732 
 302 7 3 30 3 0 7 0 7 40 5831 
 103 12 15 34 3 4 11 0 6 40 12218 
 211 4 7 29 3 0 9 1 8 40 8392 
 365 2 3 26 3 0 6 3 7 40 5451 
 365 2 3 26 1 0 6 2 8 40 5361 
 211 5 3 28 1 0 8 4 7 40 7238 
 566 2 6 27 3 0 5 1 3 40 5312 
 317 11 3 26 3 0 6 0 7 40 5180 
 341 7 7 30 3 2 6 5 7 40 6505 
 365 2 3 26 3 0 6 2 8 40 5361 
 103 12 7 34 2 1 10 1 4 40 10022 
 211 4 3 31 3 0 9 2 7 40 8133 
 304 10 7 30 3 0 7 1 11 40 6304 
 207 7 3 30 3 0 9 0 8 40 7834 
 207 7 3 31 3 0 9 0 7 40 7834 
 302 7 7 27 3 1 6 1 7 40 5893 
 415 13 7 28 3 0 4 3 8 40 5191 
 304 10 5 29 3 2 7 0 7 40 6132 
 409 7 3 32 3 0 5 2 7 40 5023 
 211 5 3 31 1 0 9 0 15 40 7834 
 102 5 7 35 2 2 9 5 11 40 9507 
 102 5 0 34 2 0 9 6 4 40 8138 
 304 10 7 31 2 2 6 1 7 40 6144 
 211 5 7 42 2 2 10 4 15 40 10824 
 208 2 7 25 1 1 8 1 2 40 7487 
 208 2 0 28 2 0 8 3 7 40 6627 
 204 9 3 25 1 0 8 2 10 40 6981 
 208 7 7 29 2 0 8 1 7 40 7236 
 102 5 7 34 2 1 9 5 4 40 9256 
 103 12 3 34 0 0 9 6 14 40 8732 
 214 10 3 31 2 0 9 1 4 40 7984 
 361 9 5 26 2 1 6 4 7 40 5591 
 361 9 3 28 2 0 7 0 7 40 5831 
 361 9 3 28 2 0 6 6 5 40 5722 
 501 1 7 32 2 1 9 0 13 40 8491 
 530 8 0 25 2 0 5 2 7 40 4593 
 214 2 2 28 2 0 8 2 6 40 6981 
 462 7 1 27 2 0 4 4 6 40 4470 
 208 10 7 28 1 1 8 2 7 40 7618 
 208 7 7 28 1 3 8 6 7 40 8645 
 500 1 7 59 4 0 12 6 8 40 13870 
 102 3 7 45 2 2 12 11 6 40 15593 
 505 12 7 56 2 1 11 7 14 40 12959 
 208 5 3 31 2 0 8 4 9 40 7238 
 565 2 4 30 2 1 5 2 3 20 2866 
 543 5 2 33 2 0 6 2 7 40 5361 
 208 5 7 35 1 2 9 3 12 40 9201 
 361 9 5 25 1 0 6 4 7 40 5340 
 415 13 7 31 1 1 4 4 6 40 5521 
 304 9 3 29 1 0 6 5 7 40 5632 
 415 13 7 31 1 0 4 4 8 40 5270 
 208 2 3 26 1 0 8 1 9 40 6853 
 216 10 7 35 1 2 9 3 2 40 9201 
 361 10 3 25 1 0 6 1 2 40 5270 
 211 10 19 32 1 0 9 2 2 40 8133 
 560 6 4 25 1 0 4 3 7 20 2510 
 208 2 2 28 1 0 8 5 10 40 7366 
 103 12 7 34 1 0 9 7 15 40 9311 
 301 11 1 26 1 0 6 1 7 40 4841 
 560 6 2 21 1 0 4 2 8 40 4740 
 543 4 2 25 1 0 5 2 10 40 5023 
 302 11 3 29 1 0 5 1 10 40 4941 
 501 6 7 30 1 0 8 4 2 40 7630 
 201 11 7 30 1 1 8 2 14 40 7618 
 304 10 3 27 1 0 6 2 2 40 5361 
 308 10 2 26 1 0 6 2 8 40 5361 
 302 7 3 27 1 0 6 3 7 40 5451 
 208 10 7 31 1 0 8 4 13 40 7630 
 208 2 6 27 1 0 8 1 7 40 7236 
 500 8 7 48 1 2 12 7 2 40 14616 
 511 2 7 29 1 1 8 4 2 40 7881 
 208 2 2 29 1 0 8 3 9 40 7110 
 208 10 2 26 1 0 8 1 9 40 6853 
 208 2 3 31 1 0 8 3 9 40 7110 
 506 8 7 28 1 0 8 3 10 40 7498 
 361 10 7 28 1 0 6 1 2 40 5642 
 302 7 1 28 1 0 5 1 7 40 4512 
 501 1 7 28 1 0 8 3 8 40 7498 
 502 6 3 28 1 0 8 1 14 40 6853 
 211 4 7 29 1 0 9 2 10 40 8545 
 211 4 3 27 1 0 8 1 2 40 6853 
 402 4 5 36 2 2 6 6 7 40 6022 
 560 1 3 22 0 0 4 0 8 40 4581 
 204 4 7 28 1 0 8 5 7 40 7761 
 203 4 3 33 1 0 8 6 8 40 7495 
 301 4 1 25 1 0 6 0 7 40 4751 
 301 4 2 23 1 0 6 0 7 40 5180 
 301 5 7 33 1 2 6 6 8 40 6595 
 361 9 7 25 0 0 6 2 7 40 5732 
 204 4 7 34 2 2 8 5 7 40 8263 
 361 9 1 30 0 0 6 2 6 40 4931 
 208 2 3 29 0 0 8 4 10 40 7238 
 208 2 3 27 0 0 8 3 6 40 7110 
 419 11 1 25 0 0 4 0 7 40 4152 
 365 2 3 24 0 0 6 1 8 40 5270 
 365 2 3 25 0 0 5 3 5 40 5104 
 361 10 3 27 0 0 6 1 2 40 5270 
 102 5 7 37 0 2 9 6 4 40 9660 
 361 10 3 24 0 0 6 0 1 40 5180 
 361 10 3 25 0 0 6 0 11 40 5180 
 361 10 3 23 0 0 6 0 6 40 5180 
 500 3 2 28 0 0 8 0 10 40 6725 
 302 11 5 24 0 1 5 0 7 40 4909 
 361 10 3 24 0 0 6 0 8 40 5180 
 211 10 3 33 5 0 9 1 4 40 7984 
 304 9 3 24 0 0 6 2 2 40 5361 
 204 4 3 34 0 0 8 4 11 40 7238 
 304 4 7 23 0 0 6 0 8 40 5551 
